assists,champLevel,championName,deaths,detectorWardsPlaced,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,inhibitorsLost,kills,magicDamageDealt,magicDamageDealtToChampions,neutralMinionsKilled,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,sightWardsBoughtInGame,teamId,teamPosition,totalDamageDealt,totalDamageDealtToChampions,totalMinionsKilled,trueDamageDealt,trueDamageDealtToChampions,turretsLost,visionScore,wardsKilled,wardsPlaced,win,match_id,tier
3,15,Draven,9,1,False,False,16242,1,11,221,221,0,215621,45167,10159,5688,0,100,BOTTOM,219533,45853,237,3689,464,7,9,1,7,False,EUW1_7755286545,Grandmaster
17,13,Janna,3,14,False,False,9750,1,3,13390,6048,0,5099,1764,5450,7064,0,100,UTILITY,22350,10048,34,3859,2235,7,132,18,58,False,EUW1_7755286545,Grandmaster
11,17,Ambessa,8,0,False,False,11026,0,5,1339,1339,0,148174,31833,23838,5959,0,200,TOP,153384,35210,197,3870,2037,5,18,1,11,True,EUW1_7755286545,Grandmaster
7,18,Ekko,4,2,False,False,19568,0,22,215731,42374,184,21981,4298,27659,14,0,200,JUNGLE,342196,51879,25,104483,5206,5,23,0,6,True,EUW1_7755286545,Grandmaster
20,17,Galio,4,3,False,False,13775,0,7,162592,25463,0,5029,626,30961,7,0,200,MIDDLE,175402,26808,235,7780,718,5,27,4,6,True,EUW1_7755286545,Grandmaster
17,16,Kaisa,9,1,False,False,16353,0,7,27039,8247,28,168158,23129,20388,4,0,200,BOTTOM,199666,34269,228,4469,2892,5,45,14,12,True,EUW1_7755286545,Grandmaster
26,14,Neeko,8,4,False,False,10501,0,1,61380,20607,4,7255,2197,20092,4978,0,200,UTILITY,73485,25179,54,4848,2374,5,82,9,37,True,EUW1_7755286545,Grandmaster
10,17,Sion,8,0,False,False,15397,0,9,22441,10836,0,150593,31492,35306,5719,0,100,TOP,177933,43897,202,4897,1568,6,30,1,11,True,EUW1_7755225454,Grandmaster
8,15,Sylas,7,1,False,False,14278,0,10,153436,24730,155,10814,2797,33679,6923,0,100,JUNGLE,258331,27954,32,94081,426,6,21,2,3,True,EUW1_7755225454,Grandmaster
6,16,Jayce,6,1,False,False,12596,0,9,19938,7380,0,134832,30355,18462,7,0,100,MIDDLE,164266,39267,221,9494,1532,6,17,5,8,True,EUW1_7755225454,Grandmaster
10,15,Ashe,6,0,False,False,13872,0,5,7365,3586,0,102483,29111,10411,5177,0,100,BOTTOM,114003,32869,193,4153,172,6,18,2,8,True,EUW1_7755225454,Grandmaster
13,13,Seraphine,7,3,False,False,8614,0,2,40845,13372,4,6167,2395,9166,5177,0,100,UTILITY,51121,15767,45,4108,0,6,84,3,35,True,EUW1_7755225454,Grandmaster
9,16,DrMundo,10,0,False,False,11472,1,3,35936,18402,0,112932,15452,49339,3152,0,200,TOP,154835,33854,191,5966,0,8,23,0,11,False,EUW1_7755225454,Grandmaster
12,15,Qiyana,8,0,False,False,13196,1,6,14095,1710,164,157971,19519,20494,6622,0,200,JUNGLE,253128,23099,22,81062,1870,8,22,4,2,False,EUW1_7755225454,Grandmaster
6,16,Akali,5,1,False,False,13967,1,16,133401,32564,0,14065,2314,23037,6796,0,200,MIDDLE,151031,35895,202,3564,1016,8,22,2,8,False,EUW1_7755225454,Grandmaster
14,15,Jinx,6,1,False,False,15615,1,7,1137,514,30,198358,36191,13585,5688,0,200,BOTTOM,208219,37143,212,8723,437,8,24,6,7,False,EUW1_7755225454,Grandmaster
25,14,Sona,6,5,False,False,9533,1,2,22055,13153,0,6317,4176,14735,6622,0,200,UTILITY,30100,17329,17,1727,0,8,77,2,39,False,EUW1_7755225454,Grandmaster
2,15,Akali,5,2,False,True,9443,0,4,95602,8486,0,15305,1449,6730,6502,0,100,TOP,114330,11006,182,3422,1070,4,24,1,11,True,EUW1_7746582151,Grandmaster
8,14,RekSai,2,0,False,True,11220,0,8,12356,1740,140,90851,10359,17109,5765,0,100,JUNGLE,202005,16780,17,98798,4680,4,16,4,0,True,EUW1_7746582151,Grandmaster
10,14,Taliyah,5,4,False,True,9823,0,2,114317,13735,0,8489,1611,5400,7,0,100,MIDDLE,124196,15417,181,1389,69,4,27,1,13,True,EUW1_7746582151,Grandmaster
4,14,Caitlyn,1,0,False,True,13663,0,6,509,173,8,173163,21608,3276,785,0,100,BOTTOM,180445,22471,240,6772,690,4,15,3,7,True,EUW1_7746582151,Grandmaster
15,12,Sona,3,0,False,True,7300,0,2,9087,4210,0,3982,1841,4907,6222,0,100,UTILITY,14760,6051,17,1690,0,4,61,5,29,True,EUW1_7746582151,Grandmaster
2,14,Galio,5,2,False,True,9708,0,5,105972,13103,0,4553,262,18446,773,0,200,TOP,118663,15596,171,8137,2230,3,30,3,10,False,EUW1_7746582151,Grandmaster
9,13,JarvanIV,6,3,False,True,9149,0,2,7112,928,144,85636,11383,15538,3860,0,200,JUNGLE,182105,12613,5,89358,301,3,25,2,4,False,EUW1_7746582151,Grandmaster
6,15,Hwei,3,1,False,True,9609,0,3,107185,18443,0,15850,1485,6294,7084,0,200,MIDDLE,144498,19929,223,21462,0,3,28,4,9,False,EUW1_7746582151,Grandmaster
4,13,KogMaw,2,2,False,True,9304,0,1,111950,14678,0,13659,1468,8240,7091,0,200,BOTTOM,134343,16149,200,8733,2,3,16,1,8,False,EUW1_7746582151,Grandmaster
5,9,Jax,6,0,False,True,7651,0,5,4302,1959,0,11541,5207,8107,3536,0,200,UTILITY,20579,8395,25,4736,1228,3,60,4,26,False,EUW1_7746582151,Grandmaster
4,13,Singed,5,0,False,False,7114,2,1,62984,11520,0,3500,567,14829,4428,0,100,TOP,67414,12087,142,930,0,10,17,1,9,False,EUW1_7746503587,Grandmaster
3,14,Shaco,4,0,False,False,11397,2,11,42389,5326,138,67646,12510,12746,29,0,100,JUNGLE,195694,19229,8,85658,1392,10,18,4,0,False,EUW1_7746503587,Grandmaster
5,16,Orianna,3,2,False,False,10366,2,3,136529,20239,4,12294,799,8420,3839,0,100,MIDDLE,150439,21167,256,1614,128,10,23,2,11,False,EUW1_7746503587,Grandmaster
2,12,Samira,9,0,False,False,11494,2,7,9781,2679,0,98105,28365,17167,29,0,100,BOTTOM,112629,32013,175,4742,968,10,17,3,8,False,EUW1_7746503587,Grandmaster
11,11,Rell,5,5,False,False,6852,2,0,6823,4293,0,2795,913,15818,588,0,100,UTILITY,13575,5696,30,3956,490,10,79,11,35,False,EUW1_7746503587,Grandmaster
3,17,Urgot,1,0,False,False,14587,0,9,0,0,0,169465,17358,11604,1625,0,200,TOP,174626,18971,247,5161,1613,1,23,1,9,True,EUW1_7746503587,Grandmaster
8,16,Zaahen,2,1,False,False,12500,0,5,8744,518,178,144738,14807,21305,6060,0,200,JUNGLE,255525,16241,29,102040,916,1,28,7,2,True,EUW1_7746503587,Grandmaster
3,15,AurelionSol,7,4,False,False,11199,0,7,106977,20561,12,3988,48,9571,3840,0,200,MIDDLE,118590,21099,194,7625,490,1,30,2,10,True,EUW1_7746503587,Grandmaster
8,14,Caitlyn,7,0,False,False,13504,0,5,971,562,0,148793,16102,12987,586,0,200,BOTTOM,153472,16675,222,3707,11,1,21,5,8,True,EUW1_7746503587,Grandmaster
14,11,Nautilus,5,8,False,False,7580,0,0,9277,5216,1,6123,2690,12459,7,0,200,UTILITY,18274,8009,24,2874,102,1,90,10,38,True,EUW1_7746503587,Grandmaster
3,17,Jax,4,0,False,False,13091,0,6,43952,9209,6,116532,15825,22922,23,0,100,TOP,169116,26629,217,8631,1595,2,26,3,9,True,EUW1_7746360300,Grandmaster
10,15,JarvanIV,4,3,False,False,10802,0,1,11719,1085,178,112070,8398,15917,5759,0,100,JUNGLE,245367,9741,9,121578,257,2,39,6,9,True,EUW1_7746360300,Grandmaster
3,16,Aurora,4,5,False,False,14922,0,16,149159,40865,0,16368,3273,18519,7,0,100,MIDDLE,180733,47286,210,15205,3147,2,36,6,11,True,EUW1_7746360300,Grandmaster
6,15,Yunara,3,2,False,False,15366,0,4,50630,10276,28,134695,13216,8979,1665,0,100,BOTTOM,191198,24277,246,5873,784,2,38,10,11,True,EUW1_7746360300,Grandmaster
11,12,Lulu,2,9,False,False,7736,0,0,23243,9150,4,4053,1096,5733,6388,0,100,UTILITY,29485,10532,26,2187,285,2,104,10,43,True,EUW1_7746360300,Grandmaster
4,15,Gnar,6,2,False,False,10984,2,4,13061,4464,4,123874,15810,13479,1670,0,200,TOP,141153,20493,189,4217,218,10,26,4,9,False,EUW1_7746360300,Grandmaster
8,14,MonkeyKing,4,2,False,False,11635,2,7,16930,2795,148,89839,15765,14147,907,0,200,JUNGLE,192504,18817,36,85734,256,10,39,11,4,False,EUW1_7746360300,Grandmaster
4,15,Viego,8,0,False,False,9848,2,3,3240,681,0,128255,12139,14918,7050,0,200,MIDDLE,138353,14802,206,6857,1981,10,28,4,11,False,EUW1_7746360300,Grandmaster
7,13,KogMaw,5,2,False,False,11600,2,3,76179,16499,0,35738,5637,5376,7091,0,200,BOTTOM,116755,23974,209,4837,1837,10,23,4,11,False,EUW1_7746360300,Grandmaster
11,11,Braum,4,2,False,False,6723,2,0,9005,6644,0,3063,640,12172,7050,0,200,UTILITY,15165,7285,19,3096,0,10,68,2,35,False,EUW1_7746360300,Grandmaster
5,19,Ryze,7,2,False,False,13013,2,2,241726,20346,16,12333,1941,22041,3172,0,100,TOP,256795,22287,273,2735,0,8,43,8,14,False,EUW1_7746287789,Grandmaster
22,18,Ivern,5,3,False,False,16819,2,8,37896,12055,187,14998,5906,13851,6036,0,100,JUNGLE,285110,22225,25,232215,4263,8,41,8,5,False,EUW1_7746287789,Grandmaster
11,17,Zoe,5,2,False,False,15095,2,10,164566,32253,2,18868,5274,14724,6766,0,100,MIDDLE,204738,43769,224,21303,6242,8,28,6,15,False,EUW1_7746287789,Grandmaster
12,17,Lucian,10,0,False,False,20730,2,18,31377,9026,4,279258,65631,23911,3353,0,100,BOTTOM,323119,75412,273,12484,755,8,33,7,9,False,EUW1_7746287789,Grandmaster
28,14,Braum,7,15,False,False,10580,2,0,11120,5403,0,4349,2559,27704,1670,0,100,UTILITY,18927,8674,21,3457,712,8,125,5,66,False,EUW1_7746287789,Grandmaster
6,19,Fizz,5,0,False,False,13321,2,2,169019,15712,0,30456,2366,15899,7050,0,200,TOP,207828,20561,290,8351,2482,8,30,6,6,True,EUW1_7746287789,Grandmaster
10,17,Darius,9,4,False,False,13876,2,7,0,0,172,164029,15921,27078,6883,0,200,JUNGLE,260768,18126,18,96739,2204,8,37,3,8,True,EUW1_7746287789,Grandmaster
11,17,Galio,7,4,False,False,11433,2,0,145307,16806,0,7849,582,25805,7,0,200,MIDDLE,168143,17415,231,14986,27,8,36,6,11,True,EUW1_7746287789,Grandmaster
5,18,MissFortune,6,1,False,False,26667,2,20,5947,1295,40,401435,67259,20516,3150,0,200,BOTTOM,418288,69954,301,10905,1400,8,32,9,8,True,EUW1_7746287789,Grandmaster
15,14,Elise,12,14,False,False,11976,2,5,29367,14621,0,5780,2389,22771,1636,0,200,UTILITY,39646,20182,32,4499,3171,8,140,14,63,True,EUW1_7746287789,Grandmaster
0,12,Jayce,2,0,False,True,6306,0,2,7639,890,0,54075,5166,5477,29,0,100,TOP,65660,6056,144,3945,0,4,8,0,4,False,EUW1_7762415076,Grandmaster
0,7,Hecarim,5,1,False,True,4001,0,0,2672,168,70,36956,1290,6786,6617,0,100,JUNGLE,67102,1555,4,27473,96,4,13,1,3,False,EUW1_7762415076,Grandmaster
0,10,Sylas,6,0,False,True,3983,0,0,26227,5990,0,3160,258,4924,6954,0,100,MIDDLE,36617,6673,88,7229,425,4,3,0,2,False,EUW1_7762415076,Grandmaster
1,9,Twitch,3,0,False,True,5289,0,2,0,0,0,37114,6194,5105,5871,0,100,BOTTOM,40424,7040,91,3309,845,4,7,0,5,False,EUW1_7762415076,Grandmaster
3,8,Bard,3,0,False,True,4411,0,1,6082,4122,1,2971,2295,5739,4770,0,100,UTILITY,9946,7128,7,892,711,4,26,3,14,False,EUW1_7762415076,Grandmaster
1,12,Riven,1,0,False,True,5977,0,2,0,0,0,58120,4136,4755,29,0,200,TOP,60842,4516,134,2722,380,0,7,0,5,True,EUW1_7762415076,Grandmaster
2,12,Evelynn,1,0,False,True,8154,0,6,82745,5112,132,11286,611,7235,1151,0,200,JUNGLE,157187,6497,11,63155,773,0,12,0,5,True,EUW1_7762415076,Grandmaster
2,12,Vladimir,0,0,False,True,7859,0,6,78819,14795,1,9205,1296,5870,4353,0,200,MIDDLE,91775,16754,160,3750,663,0,4,0,4,True,EUW1_7762415076,Grandmaster
3,9,Aphelios,1,0,False,True,8486,0,4,1729,661,0,63003,11124,6660,3898,0,200,BOTTOM,68572,11984,122,3839,197,0,6,1,4,True,EUW1_7762415076,Grandmaster
8,9,Thresh,2,3,False,True,5036,0,0,6407,2158,0,4161,451,5874,4,0,200,UTILITY,13141,2610,25,2571,0,0,30,4,13,True,EUW1_7762415076,Grandmaster
9,17,Vladimir,1,0,False,False,13404,0,7,157187,23251,4,11874,1510,13943,4353,0,100,TOP,180522,25587,251,11460,825,2,10,0,6,True,EUW1_7762406173,Grandmaster
8,16,XinZhao,4,0,False,False,13500,0,7,12742,1314,193,192704,16919,24950,6954,0,100,JUNGLE,311393,18578,45,105946,344,2,22,4,3,True,EUW1_7762406173,Grandmaster
8,16,Zoe,4,0,False,False,12225,0,7,122193,15465,1,18364,2452,6502,7091,0,100,MIDDLE,146233,19296,214,5676,1378,2,16,1,9,True,EUW1_7762406173,Grandmaster
6,14,Tristana,1,0,False,False,14109,0,7,14775,1751,2,107820,13151,7033,6908,0,100,BOTTOM,126202,15021,203,3606,118,2,19,3,7,True,EUW1_7762406173,Grandmaster
9,12,Blitzcrank,4,3,False,False,7097,0,2,6073,4017,0,3433,1354,6273,4770,0,100,UTILITY,13895,6260,28,4389,888,2,68,5,30,True,EUW1_7762406173,Grandmaster
4,15,Shen,7,0,False,False,7451,1,0,12159,2601,0,56553,3200,7734,2073,0,200,TOP,74341,6814,153,5628,1013,8,18,2,7,False,EUW1_7762406173,Grandmaster
4,13,Nocturne,7,0,False,False,11090,1,4,820,535,139,126641,16024,16428,6378,0,200,JUNGLE,190764,18155,25,63302,1595,8,10,0,5,False,EUW1_7762406173,Grandmaster
1,14,Katarina,7,0,False,False,9562,1,3,107823,11722,0,12924,469,9351,4026,0,200,MIDDLE,123366,12952,193,2619,760,8,12,0,4,False,EUW1_7762406173,Grandmaster
0,12,Varus,5,0,False,False,11861,1,7,31635,7894,4,100426,11183,8868,6248,0,200,BOTTOM,135145,19158,218,3082,80,8,13,2,5,False,EUW1_7762406173,Grandmaster
9,11,Janna,4,4,False,False,6811,1,0,12095,6705,0,4674,1850,9568,5602,0,200,UTILITY,19703,9120,16,2933,565,8,65,6,28,False,EUW1_7762406173,Grandmaster
3,14,Kaisa,4,0,False,False,9690,3,4,18952,4789,5,100625,10617,7166,17,0,100,TOP,122141,15406,199,2563,0,11,15,1,8,False,EUW1_7762400410,Grandmaster
4,12,Kayn,4,0,False,False,8199,3,2,0,0,124,124816,5318,7289,29,0,100,JUNGLE,184309,6373,23,59492,1055,11,12,3,2,False,EUW1_7762400410,Grandmaster
2,14,TwistedFate,1,0,False,False,10594,3,4,127939,16376,0,12599,1119,4995,4804,0,100,MIDDLE,142417,17747,231,1878,252,11,8,0,4,False,EUW1_7762400410,Grandmaster
3,10,Renekton,10,0,False,False,5662,3,0,4053,987,1,45011,3910,12216,3377,0,100,BOTTOM,49065,4898,100,0,0,11,11,2,4,False,EUW1_7762400410,Grandmaster
6,10,Nautilus,6,4,False,False,5268,3,0,5934,3679,0,4695,1347,6651,4271,0,100,UTILITY,14953,5797,31,4324,770,11,37,3,19,False,EUW1_7762400410,Grandmaster
4,15,Rumble,3,2,False,False,9811,0,4,92046,11318,2,11476,458,8824,7,0,200,TOP,112545,12769,179,9022,992,0,21,2,9,True,EUW1_7762400410,Grandmaster
7,15,Khazix,1,1,False,False,11099,0,4,702,557,188,153453,10672,14484,1413,0,200,JUNGLE,240942,12674,11,86787,1444,0,22,4,3,True,EUW1_7762400410,Grandmaster
4,14,Vladimir,1,0,False,False,11332,0,9,132633,25014,1,15725,912,11514,4353,0,200,MIDDLE,161600,28041,221,13241,2115,0,8,0,5,True,EUW1_7762400410,Grandmaster
7,13,Varus,3,0,False,False,14387,0,8,31408,10563,0,105201,13671,6262,6248,0,200,BOTTOM,141762,24385,200,5152,150,0,14,3,6,True,EUW1_7762400410,Grandmaster
19,12,Braum,2,2,False,False,7099,0,0,7372,5999,0,2816,903,6096,6012,0,200,UTILITY,13106,6955,17,2917,52,0,45,5,17,True,EUW1_7762400410,Grandmaster
3,18,Gragas,9,2,False,False,13798,3,6,159746,25837,6,12428,1263,22095,6795,0,100,TOP,175672,28441,202,3497,1340,11,30,3,9,False,EUW1_7762391863,Grandmaster
3,14,Zaahen,10,0,False,False,10112,3,0,8513,1067,177,125342,14242,34402,29,0,100,JUNGLE,237856,15550,8,104000,239,11,18,4,2,False,EUW1_7762391863,Grandmaster
2,18,Veigar,3,0,False,False,16404,3,5,301352,31752,5,12948,1466,13331,5089,0,100,MIDDLE,321103,33344,358,6802,125,11,27,6,8,False,EUW1_7762391863,Grandmaster
1,15,Corki,13,0,False,False,14397,3,4,57143,6120,7,101671,20836,24227,6872,0,100,BOTTOM,175838,30625,230,17023,3668,11,13,0,9,False,EUW1_7762391863,Grandmaster
7,13,Nami,8,7,False,False,8047,3,0,10025,8230,2,2326,1061,12833,1455,0,100,UTILITY,13864,9292,15,1512,0,11,93,5,42,False,EUW1_7762391863,Grandmaster
7,20,Gnar,4,1,False,False,14741,0,4,25011,4842,9,197868,20997,17972,5491,0,200,TOP,239195,26276,305,16315,436,3,33,7,11,True,EUW1_7762391863,Grandmaster
8,18,Talon,3,0,False,False,16620,0,16,0,0,244,272076,39455,26538,6751,0,200,JUNGLE,385225,43295,28,113148,3839,3,24,5,0,True,EUW1_7762391863,Grandmaster
11,18,Vladimir,3,0,False,False,16477,0,13,235820,44924,4,13520,1176,13226,4353,0,200,MIDDLE,257064,46750,264,7723,650,3,10,2,6,True,EUW1_7762391863,Grandmaster
10,17,Jhin,2,7,False,False,16413,0,8,10554,1259,12,212997,24574,9825,6383,0,200,BOTTOM,231261,26240,232,7709,406,3,28,1,16,True,EUW1_7762391863,Grandmaster
22,15,Alistar,3,5,False,False,9929,0,2,12962,7905,0,2897,815,13762,1151,0,200,UTILITY,19428,10402,9,3569,1681,3,107,6,43,True,EUW1_7762391863,Grandmaster
11,17,DrMundo,4,0,False,False,12106,0,3,44797,19584,0,109963,16395,43439,7,0,100,TOP,162592,36001,214,7830,21,3,30,2,12,True,EUW1_7762184413,Grandmaster
7,17,Warwick,8,0,False,False,15069,0,13,59594,16606,190,110965,18581,32183,7050,0,100,JUNGLE,285145,35982,23,114585,794,3,12,3,0,True,EUW1_7762184413,Grandmaster
9,18,Ryze,2,3,False,False,19177,0,17,273098,46541,10,8643,1740,19729,5430,0,100,MIDDLE,287307,48929,262,5564,647,3,18,0,11,True,EUW1_7762184413,Grandmaster
12,16,Ezreal,7,2,False,False,15915,0,5,27298,8915,13,196647,21688,16568,7,0,100,BOTTOM,228459,30795,254,4513,190,3,29,5,8,True,EUW1_7762184413,Grandmaster
11,14,TahmKench,8,5,False,False,9575,0,4,14703,11589,0,5489,4076,32565,5180,0,100,UTILITY,25961,16624,25,5768,958,3,78,9,29,True,EUW1_7762184413,Grandmaster
6,18,Yone,7,2,False,False,14330,3,6,25208,5882,0,200931,33760,13872,5547,0,200,TOP,253040,46489,279,26900,6846,11,26,2,12,False,EUW1_7762184413,Grandmaster
9,16,XinZhao,7,5,False,False,13057,3,7,10949,2051,156,146962,31827,23797,29,0,200,JUNGLE,256622,38561,33,98711,4683,11,34,6,7,False,EUW1_7762184413,Grandmaster
5,16,Vladimir,11,0,False,False,11565,3,4,184267,34869,0,13372,1846,18522,4353,0,200,MIDDLE,206236,38476,240,8596,1760,11,15,4,6,False,EUW1_7762184413,Grandmaster
6,15,Ashe,8,0,False,False,14529,3,9,4242,3365,5,146394,31750,14704,6501,0,200,BOTTOM,158735,35650,227,8099,534,11,25,7,8,False,EUW1_7762184413,Grandmaster
16,14,Seraphine,9,6,False,False,9216,3,3,32174,11119,0,5584,2157,12888,29,0,200,UTILITY,40721,13717,39,2961,440,11,73,5,34,False,EUW1_7762184413,Grandmaster
3,18,Chogath,6,0,False,False,11570,1,6,124846,14526,6,20701,2428,19324,3018,0,100,TOP,194393,22454,226,48845,5500,6,42,6,11,True,EUW1_7762141892,Grandmaster
5,18,MasterYi,4,2,False,False,16201,1,8,8398,734,223,176774,11224,17458,6872,0,100,JUNGLE,319209,16653,21,134036,4695,6,32,4,8,True,EUW1_7762141892,Grandmaster
0,16,Ekko,5,0,False,False,14641,1,7,178587,15898,0,17920,1774,18863,29,0,100,MIDDLE,204064,19539,249,7556,1866,6,7,0,1,True,EUW1_7762141892,Grandmaster
4,15,Ezreal,5,0,False,False,13406,1,3,14885,5120,0,137290,10938,17378,6489,0,100,BOTTOM,153230,16088,246,1054,30,6,16,3,9,True,EUW1_7762141892,Grandmaster
10,14,Bard,5,13,False,False,8240,1,0,12682,8424,0,6187,3951,17795,1555,0,100,UTILITY,19564,12433,27,694,57,6,132,17,44,True,EUW1_7762141892,Grandmaster
0,16,Vladimir,10,0,False,False,10842,1,4,141454,13736,0,10515,1044,12794,4353,0,200,TOP,161989,15701,230,10019,920,8,15,0,6,False,EUW1_7762141892,Grandmaster
10,16,Jax,1,7,False,False,12509,1,5,51687,5212,182,107518,7455,15392,3838,0,200,JUNGLE,262069,13345,21,102865,677,8,49,6,18,False,EUW1_7762141892,Grandmaster
9,16,Quinn,5,0,False,False,13433,1,9,854,840,4,144689,29098,8309,7072,0,200,MIDDLE,153926,32608,197,8381,2669,8,31,2,10,False,EUW1_7762141892,Grandmaster
6,15,Jinx,5,1,False,False,16592,1,7,1468,729,13,231227,32225,11826,7,0,200,BOTTOM,240223,33439,279,7527,484,8,29,5,10,False,EUW1_7762141892,Grandmaster
19,14,Karma,3,6,False,False,8599,1,0,13691,8420,0,6629,2067,9897,3846,0,200,UTILITY,21478,10851,23,1158,363,8,85,7,34,False,EUW1_7762141892,Grandmaster
3,15,Sion,1,0,False,True,9881,0,4,14728,4039,0,100473,11217,13069,5719,0,100,TOP,118154,15258,193,2952,1,0,16,0,7,True,EUW1_7762091483,Grandmaster
7,13,LeeSin,2,4,False,True,8568,0,3,25206,1230,146,71505,8730,13841,4896,0,100,JUNGLE,182980,10151,2,86268,190,0,17,1,9,True,EUW1_7762091483,Grandmaster
2,14,Orianna,1,4,False,True,8961,0,5,91177,12516,0,13815,635,3563,6793,0,100,MIDDLE,107609,13151,212,2616,0,0,21,4,10,True,EUW1_7762091483,Grandmaster
2,12,AurelionSol,2,0,False,True,8681,0,3,60087,7814,0,4953,0,6958,6487,0,100,BOTTOM,72625,7894,183,7584,80,0,9,1,5,True,EUW1_7762091483,Grandmaster
3,9,Alistar,2,2,False,True,5488,0,2,7731,2874,0,2792,781,11703,4353,0,100,UTILITY,13391,3655,23,2866,0,0,46,5,18,True,EUW1_7762091483,Grandmaster
1,13,Yone,5,1,False,True,6901,0,0,12176,3462,0,89683,11368,13398,1670,0,200,TOP,105166,15828,193,3306,998,4,15,1,6,False,EUW1_7762091483,Grandmaster
2,12,Khazix,3,2,False,True,8610,0,3,915,915,135,92590,8221,11552,7061,0,200,JUNGLE,154120,10542,8,60615,1406,4,25,3,8,False,EUW1_7762091483,Grandmaster
2,12,Azir,6,1,False,True,6486,0,0,67004,8009,0,9013,302,3890,6872,0,200,MIDDLE,88881,8311,170,12863,0,4,14,3,7,False,EUW1_7762091483,Grandmaster
1,12,Varus,1,0,False,True,9895,0,4,5401,3001,0,82690,10477,1489,6908,0,200,BOTTOM,92210,13479,185,4118,0,4,9,1,6,False,EUW1_7762091483,Grandmaster
3,9,Rell,2,2,False,True,5110,0,1,7237,3617,0,4102,1097,5509,4896,0,200,UTILITY,15016,4715,26,3676,0,4,61,8,19,False,EUW1_7762091483,Grandmaster
0,13,Yone,7,0,False,True,7003,0,1,10613,1950,0,75894,6491,5633,1670,0,100,TOP,89938,9697,168,3430,1255,5,13,0,7,False,EUW1_7762038419,Grandmaster
1,11,Aatrox,6,1,False,True,8931,0,6,6627,1265,126,118965,11717,13446,4896,0,100,JUNGLE,168542,13849,12,42949,866,5,16,3,4,False,EUW1_7762038419,Grandmaster
3,13,Galio,4,2,False,True,7540,0,1,86244,8827,0,4413,157,12491,6793,0,100,MIDDLE,99100,8985,204,8441,0,5,21,2,8,False,EUW1_7762038419,Grandmaster
3,11,KogMaw,7,0,False,True,8736,0,2,30454,5803,0,27724,3888,10488,3494,0,100,BOTTOM,63649,11428,146,5470,1737,5,14,4,6,False,EUW1_7762038419,Grandmaster
7,10,Lulu,3,8,False,True,5821,0,0,14965,6419,0,5744,1241,8563,25,0,100,UTILITY,22539,7932,31,1829,271,5,59,4,35,False,EUW1_7762038419,Grandmaster
3,16,Vladimir,0,1,False,True,12292,0,10,144575,24706,3,11262,1268,14624,4353,0,200,TOP,164794,26548,204,8956,573,0,7,0,6,True,EUW1_7762038419,Grandmaster
7,15,Khazix,1,3,False,True,12802,0,7,1259,1259,179,146108,14466,12700,7061,0,200,JUNGLE,233231,18133,10,85863,2407,0,36,3,8,True,EUW1_7762038419,Grandmaster
6,13,Orianna,2,2,False,True,8522,0,1,76895,8934,0,16611,2569,4358,6872,0,200,MIDDLE,97044,11504,183,3538,0,0,24,3,9,True,EUW1_7762038419,Grandmaster
8,13,Yunara,4,3,False,True,12522,0,5,32618,6144,8,88962,11386,11604,7,0,200,BOTTOM,123820,17678,196,2239,146,0,26,7,9,True,EUW1_7762038419,Grandmaster
8,10,Pyke,3,7,False,True,7276,0,4,0,0,0,14025,9832,6645,7063,0,200,UTILITY,18757,12437,22,4731,2605,0,75,11,29,True,EUW1_7762038419,Grandmaster
3,18,Vladimir,0,0,False,False,12510,0,7,158515,22168,0,9803,849,17312,4353,0,100,TOP,177364,24368,248,9046,1350,1,15,1,6,True,EUW1_7761997484,Grandmaster
7,15,DrMundo,0,1,False,False,12046,0,5,60937,9172,186,78673,8427,27906,7084,0,100,JUNGLE,266857,19462,14,127247,1862,1,18,1,3,True,EUW1_7761997484,Grandmaster
6,14,Ahri,3,2,False,False,9840,0,2,67044,9433,0,11884,494,10183,6852,0,100,MIDDLE,113634,12677,202,34704,2749,1,16,2,7,True,EUW1_7761997484,Grandmaster
3,13,Caitlyn,5,0,False,False,11375,0,1,774,555,0,145337,13227,9743,4568,0,100,BOTTOM,151746,13812,220,5634,29,1,13,2,6,True,EUW1_7761997484,Grandmaster
8,12,Karma,2,1,False,False,8742,0,3,38769,14219,0,4164,410,8451,1151,0,100,UTILITY,46278,15308,41,3344,677,1,51,6,20,True,EUW1_7761997484,Grandmaster
1,14,Zaahen,4,0,False,False,8139,2,1,3222,1342,0,104983,13007,11139,17,0,200,TOP,113805,15880,159,5599,1530,10,21,1,8,False,EUW1_7761997484,Grandmaster
1,14,Talon,4,0,False,False,11087,2,5,0,0,167,132004,14566,11571,709,0,200,JUNGLE,220191,16886,9,88186,2320,10,23,6,2,False,EUW1_7761997484,Grandmaster
3,13,Malzahar,6,1,False,False,8523,2,1,101489,18450,0,9038,648,5639,6497,0,200,MIDDLE,114229,19098,190,3701,0,10,11,0,7,False,EUW1_7761997484,Grandmaster
2,13,Smolder,2,0,False,False,8912,2,2,7931,2922,0,108060,12608,7910,4073,0,200,BOTTOM,117466,15531,207,1474,0,10,12,0,8,False,EUW1_7761997484,Grandmaster
